Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
17444,148,3,2940.04,3,3,5,Loyal Customers
17446,177,2,120.9,3,2,1,Others
17447,40,2,541.53,4,2,2,New Promising
17448,145,54,10162.38,3,5,5,Loyal Customers
17449,2,14,4852.15,5,5,5,Champions
17450,8,61,231390.55,5,5,5,Champions
17451,1,10,1648.95,5,5,4,Champions
17453,18,2,486.72,5,2,2,New Promising
17454,192,11,1532.64,2,5,4,At Risk
17455,204,1,131.7,2,2,1,Lost
17456,365,2,975.56,2,2,3,Cannot Lose Them
17457,127,18,5799.01,3,5,5,Loyal Customers
17458,15,2,529.58,5,2,2,New Promising
17459,43,2,657.3,4,2,3,New Promising
17460,79,21,1937.1,3,5,4,Loyal Customers
17461,23,3,735.82,4,3,3,Loyal Customers
17462,51,3,662.94,4,3,3,Loyal Customers
17463,16,9,2515.26,5,4,4,Champions
17464,158,4,816.54,3,3,3,Loyal Customers
17465,426,9,2533.64,1,4,4,At Risk
17466,10,2,763.28,5,2,3,New Promising
17467,395,1,102.6,2,2,1,Lost
17468,10,3,194.8,5,3,1,Others
17469,16,22,4958.34,5,5,5,Champions
17470,45,11,2626.47,4,5,4,Champions
17471,475,1,321.65,1,2,2,Lost
17472,191,4,922.35,2,3,3,At Risk
17473,401,3,592.15,2,3,2,At Risk
17474,600,1,1047.0,1,2,3,Cannot Lose Them
17475,79,1,194.37,3,2,1,Others
17476,393,4,446.51,2,3,2,At Risk
17477,613,5,1079.0,1,4,3,At Risk
17478,408,2,1272.8,1,2,4,Cannot Lose Them
17479,633,1,389.26,1,2,2,Lost
17480,74,3,876.92,3,3,3,Loyal Customers
17481,4,5,1249.34,5,4,4,Champions
17482,487,2,775.64,1,2,3,Cannot Lose Them
17483,65,4,591.73,3,3,2,Others
17484,576,2,209.57,1,2,1,Lost
17486,261,1,396.87,2,2,2,Lost
17487,728,1,160.55,1,2,1,Lost
17488,641,1,336.5,1,2,2,Lost
17489,59,2,376.64,3,2,2,Others
17490,1,13,2585.06,5,5,4,Champions
17491,1,18,5636.72,5,5,5,Champions
17492,248,3,1122.42,2,3,3,At Risk
17493,385,1,100.91,2,2,1,Lost
17494,502,1,54.7,1,2,1,Lost
17495,8,4,759.07,5,3,3,Loyal Customers
17496,359,5,1385.89,2,4,4,At Risk
17497,390,2,287.25,2,2,2,Lost
17498,76,1,272.22,3,2,1,Others
17499,290,3,1296.84,2,3,4,At Risk
17500,17,3,1138.0,5,3,3,Loyal Customers
17501,221,2,288.6,2,2,2,Lost
17502,9,4,689.1,5,3,3,Loyal Customers
17503,3,2,558.96,5,2,2,New Promising
17504,206,19,9238.42,2,5,5,At Risk
17505,162,5,2435.48,3,4,4,Loyal Customers
17506,70,2,294.29,3,2,2,Others
17507,262,2,605.58,2,2,3,Cannot Lose Them
17508,281,9,4546.78,2,4,5,At Risk
17509,58,11,6069.24,3,5,5,Loyal Customers
17510,25,2,514.56,4,2,2,New Promising
17511,3,85,168491.62,5,5,5,Champions
17512,29,20,5432.27,4,5,5,Champions
17513,72,3,1158.8,3,3,3,Loyal Customers
17514,128,2,522.0,3,2,2,Others
17515,31,9,1602.51,4,4,4,Champions
17516,15,6,947.5,5,4,3,Loyal Customers
17517,309,1,153.94,2,2,1,Lost
17518,426,2,329.42,1,2,2,Lost
17519,17,17,4767.5,5,5,5,Champions
17520,54,1,546.81,4,2,2,New Promising
17521,24,6,1276.81,4,4,4,Champions
17522,2,5,1070.71,5,4,3,Loyal Customers
17523,11,4,652.74,5,3,3,Loyal Customers
17524,361,4,508.9,2,3,2,At Risk
17525,360,3,1161.9,2,3,3,At Risk
17526,1,16,3450.04,5,5,5,Champions
17527,54,6,888.86,4,4,3,Loyal Customers
17528,1,11,3540.1,5,5,5,Champions
17529,610,2,1240.25,1,2,4,Cannot Lose Them
17530,1,13,2790.74,5,5,4,Champions
17531,121,9,1191.22,3,4,4,Loyal Customers
17532,386,1,65.34,2,2,1,Lost
17533,435,1,34.8,1,2,1,Lost
17534,54,5,1668.83,4,4,4,Champions
17535,280,1,164.4,2,2,1,Lost
17536,177,3,364.83,3,3,2,Others
17537,30,2,887.67,4,2,3,New Promising
17538,26,1,98.42,4,2,1,New Promising
17539,617,7,997.34,1,4,3,At Risk
17540,9,7,1582.1,5,4,4,Champions
17541,510,1,119.86,1,2,1,Lost
17542,270,3,340.85,2,3,2,At Risk
17543,550,1,120.05,1,2,1,Lost
17544,390,3,944.82,2,3,3,At Risk
17545,43,6,1409.86,4,4,4,Champions
17547,372,4,692.35,2,3,3,At Risk
17548,218,6,486.48,2,4,2,At Risk
17549,24,2,148.86,4,2,1,New Promising
17550,197,10,2165.54,2,5,4,At Risk
17551,359,1,290.34,2,2,2,Lost
17552,43,16,2740.68,4,5,4,Champions
17553,130,4,3757.6,3,3,5,Loyal Customers
17554,1,5,1952.45,5,4,4,Champions
17555,20,5,1045.74,4,4,3,Loyal Customers
17556,206,2,300.67,2,2,2,Lost
17557,14,4,575.46,5,3,2,Others
17558,393,1,259.17,2,2,1,Lost
17559,513,1,167.62,1,2,1,Lost
17560,95,9,1895.8,3,4,4,Loyal Customers
17561,19,4,703.02,4,3,3,Loyal Customers
17562,14,8,1107.38,5,4,3,Loyal Customers
17563,578,5,309.28,1,4,2,At Risk
17564,24,3,454.01,4,3,2,Others
17565,587,1,131.83,1,2,1,Lost
17566,8,2,869.77,5,2,3,New Promising
17567,7,11,4519.16,5,5,5,Champions
17568,633,1,374.45,1,2,2,Lost
17569,332,1,344.14,2,2,2,Lost
17571,50,5,1630.91,4,4,4,Champions
17572,71,10,652.21,3,5,3,Loyal Customers
17573,29,4,362.9,4,3,2,Others
17574,243,1,185.65,2,2,1,Lost
17575,667,1,171.7,1,2,1,Lost
17576,8,45,8540.8,5,5,5,Champions
17577,645,2,348.75,1,2,2,Lost
17578,191,10,1003.73,2,5,3,At Risk
17579,5,5,744.58,5,4,3,Loyal Customers
17580,253,5,541.02,2,4,2,At Risk
17581,1,53,17440.89,5,5,5,Champions
17582,236,6,1429.95,2,4,4,At Risk
17583,560,1,135.95,1,2,1,Lost
17584,7,7,5294.42,5,4,5,Champions
17585,109,7,2064.71,3,4,4,Loyal Customers
17586,619,1,167.4,1,2,1,Lost
17587,628,1,176.71,1,2,1,Lost
17588,100,9,2901.65,3,4,5,Loyal Customers
17589,60,21,13692.89,3,5,5,Loyal Customers
17590,2,3,1468.02,5,3,4,Loyal Customers
17591,73,9,2328.37,3,4,4,Loyal Customers
17593,4,15,8040.52,5,5,5,Champions
17594,85,4,2497.88,3,3,4,Loyal Customers
17595,12,2,386.69,5,2,2,New Promising
17596,23,14,4478.11,4,5,5,Champions
17597,214,7,3425.29,2,4,5,At Risk
17598,381,1,409.98,2,2,2,Lost
17599,465,3,44.55,1,3,1,At Risk
17600,18,1,161.67,5,2,1,New Promising
17601,239,2,413.08,2,2,2,Lost
17602,2,18,7240.73,5,5,5,Champions
17603,50,11,114.91,4,5,1,Others
17604,217,6,942.38,2,4,3,At Risk
17605,590,1,160.75,1,2,1,Lost
17606,737,1,87.3,1,2,1,Lost
17607,376,1,333.81,2,2,2,Lost
17608,33,4,488.06,4,3,2,Others
17609,41,14,1752.55,4,5,4,Champions
17610,540,8,1410.29,1,4,4,At Risk
17611,4,35,8170.93,5,5,5,Champions
17612,53,32,5156.14,4,5,5,Champions
17613,23,17,4494.77,4,5,5,Champions
17614,57,1,386.32,4,2,2,New Promising
17615,130,7,714.3,3,4,3,Loyal Customers
17616,174,4,734.4,3,3,3,Loyal Customers
17617,559,2,227.14,1,2,1,Lost
17618,6,13,3976.34,5,5,5,Champions
17619,312,1,214.37,2,2,1,Lost
17620,60,1,81.44,3,2,1,Others
17621,21,8,3029.32,4,4,5,Champions
17622,597,3,1125.17,1,3,3,At Risk
17623,33,7,2365.77,4,4,4,Champions
17624,15,4,1568.63,5,3,4,Loyal Customers
17625,18,8,5978.9,5,4,5,Champions
17626,603,1,254.0,1,2,1,Lost
17627,479,2,285.11,1,2,2,Lost
17628,81,1,75.75,3,2,1,Others
17629,6,11,2425.52,5,5,4,Champions
17630,170,2,503.6,3,2,2,Others
17631,2,7,998.49,5,4,3,Loyal Customers
17633,31,9,1974.89,4,4,4,Champions
17634,36,9,2358.59,4,4,4,Champions
17635,424,4,1256.83,1,3,4,At Risk
17636,9,2,265.93,5,2,1,New Promising
17637,31,2,547.06,4,2,2,New Promising
17638,647,2,842.4,1,2,3,Cannot Lose Them
17639,276,6,615.17,2,4,3,At Risk
17640,87,8,3107.59,3,4,5,Loyal Customers
17642,120,5,1824.49,3,4,4,Loyal Customers
17643,373,2,439.7,2,2,2,Lost
17644,1,28,5864.54,5,5,5,Champions
17646,219,16,3843.16,2,5,5,At Risk
17647,65,3,331.66,3,3,2,Others
17648,61,6,2208.42,3,4,4,Loyal Customers
17649,135,5,1542.44,3,4,4,Loyal Customers
17650,21,1,166.08,4,2,1,New Promising
17651,12,22,5632.59,5,5,5,Champions
17652,25,18,4737.13,4,5,5,Champions
17653,29,5,1175.88,4,4,3,Loyal Customers
17654,277,1,117.55,2,2,1,Lost
17655,11,10,2909.18,5,5,5,Champions
17656,73,5,1674.69,3,4,4,Loyal Customers
17657,430,1,126.0,1,2,1,Lost
17658,11,3,485.88,5,3,2,Others
17659,4,17,3536.33,5,5,5,Champions
17660,141,2,342.22,3,2,2,Others
17662,662,2,412.92,1,2,2,Lost
17663,26,23,5081.04,4,5,5,Champions
17664,19,4,1166.23,4,3,3,Loyal Customers
17665,493,1,563.1,1,2,2,Lost
17666,4,5,2047.8,5,4,4,Champions
17667,66,12,3883.8,3,5,5,Loyal Customers
17668,1,2,347.75,5,2,2,New Promising
17669,43,10,6142.35,4,5,5,Champions
17670,228,1,205.7,2,2,1,Lost
17671,16,7,1720.53,5,4,4,Champions
17672,44,9,5707.08,4,4,5,Champions
17673,1,15,4156.63,5,5,5,Champions
17674,74,2,551.04,3,2,2,Others
17675,1,90,37064.32,5,5,5,Champions
17676,4,13,2405.32,5,5,4,Champions
17677,2,91,34232.18,5,5,5,Champions
17678,264,3,579.81,2,3,2,At Risk
17679,53,11,3166.56,4,5,5,Champions
17680,24,4,462.5,4,3,2,Others
17681,597,6,529.6,1,4,2,At Risk
17682,10,12,4050.28,5,5,5,Champions
17683,386,3,819.01,2,3,3,At Risk
17684,44,1,239.41,4,2,1,New Promising
17685,17,14,5439.95,5,5,5,Champions
17686,7,9,8296.81,5,4,5,Champions
17687,421,1,432.68,1,2,2,Lost
17688,375,2,286.5,2,2,2,Lost
17689,388,2,317.08,2,2,2,Lost
17690,30,21,6954.3,4,5,5,Champions
17691,358,5,627.35,2,4,3,At Risk
17692,127,14,2962.4,3,5,5,Loyal Customers
17693,136,3,187.02,3,3,1,Others
17694,142,3,1695.97,3,3,4,Loyal Customers
17695,132,6,1720.54,3,4,4,Loyal Customers
17696,38,48,7380.89,4,5,5,Champions
17697,236,1,338.95,2,2,2,Lost
17698,261,1,154.95,2,2,1,Lost
17699,477,2,442.0,1,2,2,Lost
17700,17,17,6640.72,5,5,5,Champions
17701,253,1,417.95,2,2,2,Lost
17702,30,9,2999.94,4,4,5,Champions
17703,35,4,1094.84,4,3,3,Loyal Customers
17704,169,2,885.19,3,2,3,Others
17705,3,12,2041.5,5,5,4,Champions
17706,4,43,19066.07,5,5,5,Champions
17707,185,9,605.05,2,4,3,At Risk
17708,188,4,884.18,2,3,3,At Risk
17709,170,5,671.01,3,4,3,Loyal Customers
17710,424,1,293.5,1,2,2,Lost
17711,11,2,385.1,5,2,2,New Promising
17712,45,1,522.91,4,2,2,New Promising
17713,382,4,1198.09,2,3,4,At Risk
17714,321,9,1376.58,2,4,4,At Risk
17715,201,2,489.6,2,2,2,Lost
17716,23,27,15671.32,4,5,5,Champions
17717,421,1,376.92,1,2,2,Lost
17718,232,3,386.98,2,3,2,At Risk
17719,38,18,5367.8,4,5,5,Champions
17720,26,12,2613.06,4,5,4,Champions
17721,659,1,307.21,1,2,2,Lost
17722,96,7,3476.82,3,4,5,Loyal Customers
17723,127,7,3378.4,3,4,5,Loyal Customers
17724,58,4,995.65,3,3,3,Loyal Customers
17725,16,14,3371.13,5,5,5,Champions
17726,395,8,1089.56,2,4,3,At Risk
17727,9,2,1042.55,5,2,3,New Promising
17728,4,8,3861.13,5,4,5,Champions
17729,596,1,438.65,1,2,2,Lost
17730,3,23,7757.35,5,5,5,Champions
17731,79,7,1347.08,3,4,4,Loyal Customers
17732,373,10,2144.17,2,5,4,At Risk
17733,39,2,692.19,4,2,3,New Promising
17734,54,6,1442.32,4,4,4,Champions
17735,2,29,16707.98,5,5,5,Champions
17736,9,4,337.49,5,3,2,Others
17737,9,2,168.24,5,2,1,New Promising
17738,19,15,4145.36,4,5,5,Champions
17739,12,20,7718.14,5,5,5,Champions
17740,389,6,426.9,2,4,2,At Risk
17741,407,2,101.1,2,2,1,Lost
17742,113,11,2098.48,3,5,4,Loyal Customers
17743,442,2,208.85,1,2,1,Lost
17744,4,8,2617.82,5,4,4,Champions
17745,478,2,600.34,1,2,3,Cannot Lose Them
17746,235,7,873.43,2,4,3,At Risk
17747,100,2,64.65,3,2,1,Others
17748,527,1,358.15,1,2,2,Lost
17749,178,3,1026.18,3,3,3,Loyal Customers
17750,5,9,1710.45,5,4,4,Champions
17751,421,1,157.86,1,2,1,Lost
17752,359,1,80.64,2,2,1,Lost
17753,464,5,379.56,1,4,2,At Risk
17754,1,16,4383.08,5,5,5,Champions
17756,376,3,728.75,2,3,3,At Risk
17757,1,60,8994.44,5,5,5,Champions
17758,19,12,4964.03,4,5,5,Champions
17759,17,5,1261.88,5,4,4,Champions
17760,22,7,739.14,4,4,3,Loyal Customers
17761,33,1,712.78,4,2,3,New Promising
17762,456,1,129.75,1,2,1,Lost
17763,263,5,51.15,2,4,1,At Risk
17764,51,5,1513.57,4,4,4,Champions
17765,159,4,524.0,3,3,2,Others
17766,381,2,299.61,2,2,2,Lost
17767,15,2,413.05,5,2,2,New Promising
17768,8,8,3287.78,5,4,5,Champions
17769,13,21,6944.96,5,5,5,Champions
17770,199,5,1143.27,2,4,3,At Risk
17771,57,4,387.41,4,3,2,Others
17772,11,3,360.75,5,3,2,Others
17773,514,2,575.37,1,2,2,Lost
17774,97,13,2891.48,3,5,5,Loyal Customers
17775,255,1,56.4,2,2,1,Lost
17776,387,3,323.81,2,3,2,At Risk
17777,25,3,647.56,4,3,3,Loyal Customers
17778,662,1,197.7,1,2,1,Lost
17779,21,5,633.92,4,4,3,Loyal Customers
17780,667,3,346.56,1,3,2,At Risk
17781,159,2,188.02,3,2,1,Others
17782,383,2,679.02,2,2,3,Cannot Lose Them
17783,72,3,376.96,3,3,2,Others
17784,550,1,112.86,1,2,1,Lost
17785,53,3,403.38,4,3,2,Others
17786,85,2,266.85,3,2,1,Others
17787,153,4,1817.54,3,3,4,Loyal Customers
17788,74,2,1117.9,3,2,3,Others
17789,281,2,397.15,2,2,2,Lost
17790,27,20,2779.41,4,5,4,Champions
17791,30,1,106.1,4,2,1,New Promising
17792,467,2,368.35,1,2,2,Lost
17793,25,1,300.34,4,2,2,New Promising
17794,687,2,147.3,1,2,1,Lost
17795,180,2,342.83,3,2,2,Others
17796,40,7,1236.39,4,4,4,Champions
17797,22,8,1971.87,4,4,4,Champions
17798,582,1,178.07,1,2,1,Lost
17799,22,23,6121.78,4,5,5,Champions
17800,37,9,1187.21,4,4,3,Loyal Customers
17801,451,4,767.48,1,3,3,At Risk
17802,82,16,4808.94,3,5,5,Loyal Customers
17803,392,1,184.66,2,2,1,Lost
17804,376,4,378.68,2,3,2,At Risk
17805,74,2,927.03,3,2,3,Others
17806,11,1,546.04,5,2,2,New Promising
17807,395,3,437.87,2,3,2,At Risk
17808,549,4,262.64,1,3,1,At Risk
17809,16,24,9247.35,5,5,5,Champions
17810,669,3,343.21,1,3,2,At Risk
17811,4,60,9358.53,5,5,5,Champions
17812,13,7,911.99,5,4,3,Loyal Customers
17813,14,7,1641.79,5,4,4,Champions
17814,375,2,1609.37,2,2,4,Cannot Lose Them
17815,393,1,591.96,2,2,2,Lost
17816,37,6,96.11,4,4,1,Others
17817,4,7,781.45,5,4,3,Loyal Customers
17818,738,1,124.78,1,2,1,Lost
17819,72,13,5977.25,3,5,5,Loyal Customers
17820,191,3,156.56,2,3,1,At Risk
17821,406,1,334.62,2,2,2,Lost
17822,420,5,2162.93,1,4,4,At Risk
17823,421,2,449.25,1,2,2,Lost
17824,51,1,298.4,4,2,2,New Promising
17825,599,4,701.96,1,3,3,At Risk
17826,374,1,133.34,2,2,1,Lost
17827,5,7,2369.42,5,4,4,Champions
17828,9,9,1599.97,5,4,4,Champions
17829,299,6,4680.42,2,4,5,At Risk
17830,2,3,398.7,5,3,2,Others
17831,33,1,35.4,4,2,1,New Promising
17832,50,1,155.37,4,2,1,New Promising
17833,723,1,338.46,1,2,2,Lost
17834,415,2,689.67,1,2,3,Cannot Lose Them
17835,3,3,342.24,5,3,2,Others
17836,47,1,110.21,4,2,1,New Promising
17837,42,10,1508.38,4,5,4,Champions
17838,27,15,5134.49,4,5,5,Champions
17839,42,1,318.15,4,2,2,New Promising
17840,444,1,175.9,1,2,1,Lost
17841,2,289,67186.87,5,5,5,Champions
17842,602,1,430.69,1,2,2,Lost
17843,303,2,320.4,2,2,2,Lost
17844,107,1,51.56,3,2,1,Others
17845,555,4,596.09,1,3,2,At Risk
17846,85,1,2033.1,3,2,4,Others
17847,516,2,129.69,1,2,1,Lost
17848,81,31,3546.36,3,5,5,Loyal Customers
17849,218,8,1063.76,2,4,3,At Risk
17850,302,159,50407.77,2,5,5,At Risk
17851,422,6,1552.35,1,4,4,At Risk
17852,12,5,657.81,5,4,3,Loyal Customers
17853,407,3,1596.29,2,3,4,At Risk
17854,185,6,1068.5,2,4,3,At Risk
17855,373,1,208.97,2,2,1,Lost
17856,2,6,1393.79,5,4,4,Champions
17857,3,26,27231.34,5,5,5,Champions
17858,6,32,12444.3,5,5,5,Champions
17859,305,1,141.92,2,2,1,Lost
17860,369,4,717.39,2,3,3,At Risk
17861,3,22,5025.19,5,5,5,Champions
17862,324,4,1254.89,2,3,4,At Risk
17863,59,12,5360.48,3,5,5,Loyal Customers
17864,13,5,876.57,5,4,3,Loyal Customers
17865,31,62,25586.85,4,5,5,Champions
17866,143,4,1131.0,3,3,3,Loyal Customers
17867,30,20,856.55,4,5,3,Loyal Customers
17868,386,1,227.15,2,2,1,Lost
17869,107,7,813.64,3,4,3,Loyal Customers
17870,2,14,2748.34,5,5,4,Champions
17871,205,5,1068.95,2,4,3,At Risk
17872,382,1,235.87,2,2,1,Lost
17873,80,20,5979.01,3,5,5,Loyal Customers
17874,185,7,658.26,2,4,3,At Risk
17875,688,1,167.1,1,2,1,Lost
17876,400,3,3424.02,2,3,5,At Risk
17877,170,1,237.61,3,2,1,Others
17878,44,3,1378.93,4,3,4,Loyal Customers
17879,174,1,178.52,3,2,1,Others
17880,365,3,824.92,2,3,3,At Risk
17881,304,1,133.35,2,2,1,Lost
17882,379,2,291.56,2,2,2,Lost
17883,3,8,972.52,5,4,3,Loyal Customers
17884,4,23,2654.47,5,5,4,Champions
17885,12,1,156.34,5,2,1,New Promising
17886,32,7,1562.6,4,4,4,Champions
17887,129,1,111.35,3,2,1,Others
17888,19,31,1305.9,4,5,4,Champions
17889,212,7,746.42,2,4,3,At Risk
17890,323,2,586.89,2,2,2,Lost
17891,162,1,203.86,3,2,1,Others
17892,56,3,244.1,4,3,1,Others
17893,225,1,107.21,2,2,1,Lost
17894,72,20,2248.86,3,5,4,Loyal Customers
17895,44,1,95.45,4,2,1,New Promising
17896,23,1,256.32,4,2,1,New Promising
17897,173,10,2074.39,3,5,4,Loyal Customers
17898,85,4,299.18,3,3,2,Others
17899,159,1,154.55,3,2,1,Others
17900,165,4,15.0,3,3,1,Others
17901,29,3,260.08,4,3,1,Others
17902,547,1,216.4,1,2,1,Lost
17903,394,1,381.09,2,2,2,Lost
17904,21,2,168.32,4,2,1,New Promising
17905,71,14,2169.57,3,5,4,Loyal Customers
17906,247,1,72.9,2,2,1,Lost
17907,641,1,291.76,1,2,2,Lost
17908,374,7,1088.82,2,4,3,At Risk
17909,737,1,110.05,1,2,1,Lost
17910,726,1,261.7,1,2,1,Lost
17911,9,1,366.23,5,2,2,New Promising
17912,310,7,359.15,2,4,2,At Risk
17913,59,14,3429.29,3,5,5,Loyal Customers
17914,4,1,329.36,5,2,2,New Promising
17915,551,1,225.78,1,2,1,Lost
17916,629,2,43.87,1,2,1,Lost
17917,45,3,335.03,4,3,2,Others
17918,501,3,396.39,1,3,2,At Risk
17919,88,2,1840.32,3,2,4,Others
17920,4,56,23575.23,5,5,5,Champions
17921,64,12,2354.21,3,5,4,Loyal Customers
17922,543,1,170.4,1,2,1,Lost
17923,282,3,497.0,2,3,2,At Risk
17924,1,14,3189.53,5,5,5,Champions
17925,373,1,244.08,2,2,1,Lost
17926,133,5,1035.49,3,4,3,Loyal Customers
17927,722,1,294.0,1,2,2,Lost
17928,45,3,341.24,4,3,2,Others
17929,11,13,3073.6,5,5,5,Champions
17930,36,15,4242.92,4,5,5,Champions
17931,134,18,3270.91,3,5,5,Loyal Customers
17932,29,3,1331.57,4,3,4,Loyal Customers
17933,632,1,114.69,1,2,1,Lost
17934,52,3,1049.15,4,3,3,Loyal Customers
17935,138,8,655.54,3,4,3,Loyal Customers
17936,5,1,380.13,5,2,2,New Promising
17937,9,7,4301.22,5,4,5,Champions
17938,420,1,144.29,1,2,1,Lost
17939,160,1,99.14,3,2,1,Others
17940,49,22,26873.62,4,5,5,Champions
17941,131,4,1433.28,3,3,4,Loyal Customers
17942,8,1,77.5,5,2,1,New Promising
17944,423,1,74.99,1,2,1,Lost
17945,697,3,360.35,1,3,2,At Risk
17946,233,2,149.58,2,2,1,Lost
17947,37,1,176.68,4,2,1,New Promising
17948,147,1,358.56,3,2,2,Others
17949,1,138,97581.59,5,5,5,Champions
17950,72,8,1156.21,3,4,3,Loyal Customers
17951,40,5,1322.88,4,4,4,Champions
17952,378,4,788.46,2,3,3,At Risk
17953,540,1,159.17,1,2,1,Lost
17954,5,26,3699.74,5,5,5,Champions
17955,199,6,949.9,2,4,3,At Risk
17956,249,1,12.75,2,2,1,Lost
17957,66,1,111.68,3,2,1,Others
17958,117,2,973.88,3,2,3,Others
17959,592,1,140.75,1,2,1,Lost
17960,171,3,135.08,3,3,1,Others
17961,21,102,2850.29,4,5,4,Champions
17962,142,5,652.56,3,4,3,Loyal Customers
17963,471,4,643.16,1,3,3,At Risk
17964,32,2,463.21,4,2,2,New Promising
17965,38,33,6883.45,4,5,5,Champions
17966,38,10,1963.92,4,5,4,Champions
17967,372,2,223.42,2,2,1,Lost
17968,374,4,590.44,2,3,2,At Risk
17969,166,27,2235.54,3,5,4,Loyal Customers
17970,211,1,562.79,2,2,2,Lost
17971,548,1,161.94,1,2,1,Lost
17972,242,1,135.19,2,2,1,Lost
17973,52,1,337.04,4,2,2,New Promising
17974,25,6,1739.09,4,4,4,Champions
17975,15,26,6595.18,5,5,5,Champions
17976,372,1,321.79,2,2,2,Lost
17977,29,3,1453.55,4,3,4,Loyal Customers
17978,365,4,1159.99,2,3,3,At Risk
17979,36,5,712.51,4,4,3,Loyal Customers
17980,166,4,1012.72,3,3,3,Loyal Customers
17981,411,1,239.12,1,2,1,Lost
17982,681,1,138.18,1,2,1,Lost
17983,395,1,171.71,2,2,1,Lost
17984,145,5,1152.19,3,4,3,Loyal Customers
17985,22,1,631.35,4,2,3,New Promising
17986,56,1,20.8,4,2,1,New Promising
17987,185,6,889.92,2,4,3,At Risk
17988,12,15,479.59,5,5,2,Others
17989,379,1,207.33,2,2,1,Lost
17990,237,7,1522.57,2,4,4,At Risk
17991,225,3,300.3,2,3,2,At Risk
17992,389,1,252.88,2,2,1,Lost
17993,617,1,225.99,1,2,1,Lost
17994,122,14,2219.58,3,5,4,Loyal Customers
17995,282,3,495.48,2,3,2,At Risk
17996,380,3,482.33,2,3,2,At Risk
17997,74,12,1503.09,3,5,4,Loyal Customers
17998,380,4,601.74,2,3,3,At Risk
17999,37,3,528.46,4,3,2,Others
18000,564,1,124.25,1,2,1,Lost
18001,12,6,924.14,5,4,3,Loyal Customers
18002,376,4,244.37,2,3,1,At Risk
18003,376,1,353.51,2,2,2,Lost
18004,362,1,157.92,2,2,1,Lost
18005,4,2,226.47,5,2,1,New Promising
18006,23,4,969.51,4,3,3,Loyal Customers
18007,393,1,215.22,2,2,1,Lost
18008,70,23,19759.08,3,5,5,Loyal Customers
18009,235,14,2065.48,2,5,4,At Risk
18010,257,1,174.8,2,2,1,Lost
18011,373,2,410.79,2,2,2,Lost
18012,723,1,115.3,1,2,1,Lost
18013,155,2,187.29,3,2,1,Others
18014,28,1,162.22,4,2,1,New Promising
18015,4,1,120.03,5,2,1,New Promising
18016,32,7,1954.56,4,4,4,Champions
18017,81,4,688.0,3,3,3,Loyal Customers
18018,108,5,156.69,3,4,1,Others
18019,52,1,38.45,4,2,1,New Promising
18020,544,2,129.28,1,2,1,Lost
18021,510,2,216.41,1,2,1,Lost
18022,36,5,1507.25,4,4,4,Champions
18024,153,3,236.78,3,3,1,Others
18025,380,6,1177.72,2,4,3,At Risk
18026,501,2,2074.07,1,2,4,Cannot Lose Them
18027,99,1,115.31,3,2,1,Others
18028,583,1,192.05,1,2,1,Lost
18029,642,1,433.77,1,2,2,Lost
18030,4,3,220.7,5,3,1,Others
18031,379,1,451.3,2,2,2,Lost
18032,334,1,73.5,2,2,1,Lost
18033,65,1,93.82,3,2,1,Others
18034,22,3,754.2,4,3,3,Loyal Customers
18035,36,5,1260.23,4,4,4,Champions
18036,32,11,1545.49,4,5,4,Champions
18037,154,15,167.42,3,5,1,Others
18038,556,1,141.48,1,2,1,Lost
18039,374,4,548.22,2,3,2,At Risk
18040,19,2,357.2,4,2,2,New Promising
18041,12,40,7936.04,5,5,5,Champions
18042,54,2,281.15,4,2,2,New Promising
18043,25,3,529.29,4,3,2,Others
18044,4,19,3502.66,5,5,5,Champions
18045,45,1,178.34,4,2,1,New Promising
18046,650,1,189.63,1,2,1,Lost
18047,381,2,326.09,2,2,2,Lost
18048,203,3,394.93,2,3,2,At Risk
18049,437,2,500.92,1,2,2,Lost
18050,359,2,412.06,2,2,2,Lost
18051,634,8,2275.98,1,4,4,At Risk
18052,565,1,10877.18,1,2,5,Cannot Lose Them
18053,66,6,527.77,3,4,2,Others
18054,393,1,176.5,2,2,1,Lost
18055,7,15,10110.59,5,5,5,Champions
18056,288,3,539.75,2,3,2,At Risk
18057,393,3,1188.46,2,3,4,At Risk
18058,10,3,774.06,5,3,3,Loyal Customers
18059,9,4,296.71,5,3,2,Others
18060,408,2,1185.46,1,2,3,Cannot Lose Them
18061,22,29,6075.31,4,5,5,Champions
18062,173,9,1523.37,3,4,4,Loyal Customers
18063,391,2,186.6,2,2,1,Lost
18064,133,15,4427.98,3,5,5,Loyal Customers
18065,6,32,5836.88,5,5,5,Champions
18066,75,3,1440.4,3,3,4,Loyal Customers
18067,40,1,396.33,4,2,2,New Promising
18068,289,1,101.7,2,2,1,Lost
18069,26,13,4450.07,4,5,5,Champions
18070,669,2,307.75,1,2,2,Lost
18071,258,6,1169.68,2,4,3,At Risk
18073,114,13,3846.74,3,5,5,Loyal Customers
18074,374,2,1019.44,2,2,3,Cannot Lose Them
18075,23,31,5579.91,4,5,5,Champions
18076,380,1,151.49,2,2,1,Lost
18077,8,18,4078.79,5,5,5,Champions
18078,217,4,725.53,2,3,3,At Risk
18079,45,5,4203.93,4,4,5,Champions
18080,19,2,1231.5,4,2,4,New Promising
18081,36,3,343.45,4,3,2,Others
